host_since,neighbourhood,city,accommodates,price
1/30/2014,Buttes-Montmartre,Paris,4,60
7/10/2013,Gobelins,Paris,4,90
10/5/2016,Batignolles-Monceau,Paris,4,70
8/9/2013,Menilmontant,Paris,4,124
3/26/2015,Buttes-Montmartre,Paris,4,70
8/15/2018,Buttes-Chaumont,Paris,4,90
8/27/2017,Pantheon,Paris,4,56
9/11/2014,Gobelins,Paris,4,80
9/30/2018,Buttes-Chaumont,Paris,4,99
5/28/2015,Enclos-St-Laurent,Paris,4,60
3/5/2016,Menilmontant,Paris,4,80
6/26/2013,Buttes-Montmartre,Paris,4,50
3/22/2015,Buttes-Chaumont,Paris,4,45
2/20/2016,Passy,Paris,4,135
2/3/2015,Vaugirard,Paris,4,69
2/17/2011,Buttes-Chaumont,Paris,4,80
2/5/2015,Vaugirard,Paris,4,120
12/16/2012,Enclos-St-Laurent,Paris,4,69
5/3/2015,Popincourt,Paris,4,70
12/5/2013,Vaugirard,Paris,4,130
5/13/2014,Reuilly,Paris,4,86
11/11/2013,Reuilly,Paris,4,75
7/31/2015,Buttes-Chaumont,Paris,4,70
12/18/2013,Observatoire,Paris,4,70
9/30/2015,Hotel-de-Ville,Paris,4,120
4/20/2015,Menilmontant,Paris,4,110
1/30/2014,Batignolles-Monceau,Paris,4,50
8/30/2012,Batignolles-Monceau,Paris,4,70
8/26/2014,Batignolles-Monceau,Paris,4,55
12/10/2015,Opera,Paris,4,90
5/26/2016,Vaugirard,Paris,4,90
7/15/2012,Observatoire,Paris,4,65
5/8/2015,Popincourt,Paris,4,51
10/4/2015,Batignolles-Monceau,Paris,4,59
8/3/2013,Buttes-Montmartre,Paris,4,55
9/17/2016,Buttes-Montmartre,Paris,4,100
10/8/2014,Vaugirard,Paris,4,99
2/23/2016,Popincourt,Paris,4,65
6/4/2019,Enclos-St-Laurent,Paris,4,99
5/27/2014,Buttes-Montmartre,Paris,4,650
5/26/2014,Vaugirard,Paris,4,115
6/24/2015,Pantheon,Paris,4,50
12/18/2012,Bourse,Paris,4,65
10/6/2015,Temple,Paris,4,110
3/26/2014,Hotel-de-Ville,Paris,4,110
2/17/2012,Popincourt,Paris,4,89
5/9/2014,Bourse,Paris,4,53
12/4/2015,Reuilly,Paris,4,120
5/8/2014,Menilmontant,Paris,4,100
6/24/2018,Enclos-St-Laurent,Paris,4,140
8/1/2012,Buttes-Chaumont,Paris,4,80
6/1/2018,Popincourt,Paris,4,100
12/10/2014,Batignolles-Monceau,Paris,4,90
8/16/2015,Temple,Paris,4,110
5/15/2018,Opera,Paris,4,159
1/25/2015,Popincourt,Paris,4,80
5/27/2016,Vaugirard,Paris,4,70
2/1/2019,Pantheon,Paris,4,100
10/27/2014,Louvre,Paris,4,250
9/23/2013,Buttes-Montmartre,Paris,4,60
6/2/2014,Observatoire,Paris,4,65
6/12/2013,Buttes-Montmartre,Paris,4,150
8/4/2014,Vaugirard,Paris,4,86
4/2/2015,Pantheon,Paris,4,150
7/23/2013,Enclos-St-Laurent,Paris,4,120
12/14/2014,Pantheon,Paris,4,220
2/27/2013,Opera,Paris,4,120
4/16/2013,Bourse,Paris,4,80
6/30/2015,Gobelins,Paris,4,49
4/11/2015,Vaugirard,Paris,4,99
9/22/2013,Opera,Paris,4,90
12/24/2014,Hotel-de-Ville,Paris,4,145
10/28/2013,Opera,Paris,4,50
9/27/2012,Observatoire,Paris,4,100
4/9/2013,Menilmontant,Paris,4,90
3/23/2013,Enclos-St-Laurent,Paris,4,85
6/28/2014,Passy,Paris,4,28
10/26/2013,Popincourt,Paris,4,60
11/2/2015,Observatoire,Paris,4,95
10/12/2015,Vaugirard,Paris,4,79
3/13/2013,Enclos-St-Laurent,Paris,4,110
8/12/2013,Popincourt,Paris,4,90
12/30/2015,Vaugirard,Paris,4,100
8/11/2015,Enclos-St-Laurent,Paris,4,65
3/14/2012,Popincourt,Paris,4,49
12/2/2011,Opera,Paris,4,175
3/20/2016,Passy,Paris,4,123
11/30/2014,Enclos-St-Laurent,Paris,4,60
6/15/2015,Bourse,Paris,4,100
7/5/2012,Vaugirard,Paris,4,59
5/26/2015,Enclos-St-Laurent,Paris,4,110
7/6/2015,Batignolles-Monceau,Paris,4,80
7/31/2015,Buttes-Chaumont,Paris,4,55
2/27/2015,Vaugirard,Paris,4,99
10/1/2016,Menilmontant,Paris,4,90
5/31/2015,Popincourt,Paris,4,120
11/27/2014,Popincourt,Paris,4,79
5/8/2017,Popincourt,Paris,4,75
9/2/2013,Batignolles-Monceau,Paris,4,90
9/1/2015,Popincourt,Paris,4,102
7/7/2017,Menilmontant,Paris,4,93
9/11/2015,Opera,Paris,4,110
1/17/2016,Buttes-Montmartre,Paris,4,90
9/18/2014,Palais-Bourbon,Paris,4,80
4/29/2013,Vaugirard,Paris,4,78
11/13/2015,Opera,Paris,4,77
1/7/2017,Enclos-St-Laurent,Paris,4,99
8/23/2011,Enclos-St-Laurent,Paris,4,280
1/5/2018,Passy,Paris,4,45
9/7/2017,Popincourt,Paris,4,75
10/1/2013,Passy,Paris,4,95
8/12/2016,Popincourt,Paris,4,85
4/28/2016,Menilmontant,Paris,4,110
2/21/2014,Opera,Paris,4,90
8/11/2017,Reuilly,Paris,4,70
9/17/2016,Enclos-St-Laurent,Paris,4,120
7/22/2016,Louvre,Paris,4,120
7/6/2018,Observatoire,Paris,4,93
2/20/2016,Popincourt,Paris,4,90
7/29/2016,Reuilly,Paris,4,115
1/16/2015,Batignolles-Monceau,Paris,4,90
8/6/2017,Enclos-St-Laurent,Paris,4,110
5/13/2012,Observatoire,Paris,4,90
11/9/2015,Reuilly,Paris,4,130
11/15/2015,Observatoire,Paris,4,69
5/30/2014,Buttes-Chaumont,Paris,4,69
8/4/2015,Gobelins,Paris,4,75
6/19/2012,Buttes-Chaumont,Paris,4,95
7/17/2014,Enclos-St-Laurent,Paris,4,120
9/9/2018,Menilmontant,Paris,4,65
4/15/2012,Menilmontant,Paris,4,90
2/20/2016,Enclos-St-Laurent,Paris,4,100
1/10/2016,Enclos-St-Laurent,Paris,4,90
4/4/2013,Enclos-St-Laurent,Paris,4,110
2/28/2014,Batignolles-Monceau,Paris,4,80
3/19/2019,Observatoire,Paris,4,159
8/6/2015,Buttes-Chaumont,Paris,4,50
4/4/2018,Buttes-Chaumont,Paris,4,120
7/23/2012,Enclos-St-Laurent,Paris,4,120
2/4/2020,Pantheon,Paris,4,103
2/16/2012,Temple,Paris,4,93
5/8/2012,Opera,Paris,4,120
4/9/2012,Batignolles-Monceau,Paris,4,60
12/3/2012,Opera,Paris,4,60
8/2/2015,Passy,Paris,4,95
9/3/2015,Reuilly,Paris,4,70
10/6/2015,Observatoire,Paris,4,75
10/25/2014,Popincourt,Paris,4,70
2/17/2016,Luxembourg,Paris,4,195
3/27/2014,Gobelins,Paris,4,90
10/9/2016,Batignolles-Monceau,Paris,4,44
11/7/2016,Buttes-Montmartre,Paris,4,95
8/23/2015,Popincourt,Paris,4,89
4/20/2013,Batignolles-Monceau,Paris,4,70
4/15/2015,Menilmontant,Paris,4,40
6/25/2015,Popincourt,Paris,4,125
6/17/2017,Batignolles-Monceau,Paris,4,100
7/4/2017,Popincourt,Paris,4,65
9/26/2013,Observatoire,Paris,4,120
11/2/2014,Bourse,Paris,4,89
4/5/2015,Buttes-Chaumont,Paris,4,90
7/2/2013,Buttes-Chaumont,Paris,4,90
3/23/2013,Menilmontant,Paris,4,70
7/11/2013,Opera,Paris,4,60
3/13/2014,Popincourt,Paris,4,70
5/12/2014,Reuilly,Paris,4,80
7/8/2013,Enclos-St-Laurent,Paris,4,60
8/6/2014,Opera,Paris,4,90
4/15/2013,Pantheon,Paris,4,206
11/30/2014,Buttes-Montmartre,Paris,4,110
12/6/2014,Louvre,Paris,4,80
12/23/2014,Vaugirard,Paris,4,109
3/31/2015,Buttes-Montmartre,Paris,4,67
4/19/2015,Passy,Paris,4,110
5/13/2015,Louvre,Paris,4,148
6/11/2015,Passy,Paris,4,95
6/15/2015,Buttes-Chaumont,Paris,4,60
7/26/2014,Hotel-de-Ville,Paris,4,159
7/5/2015,Luxembourg,Paris,4,80
7/22/2013,Vaugirard,Paris,4,85
6/30/2015,Elysee,Paris,4,75
7/21/2015,Gobelins,Paris,4,65
8/4/2015,Louvre,Paris,4,300
11/15/2013,Temple,Paris,4,180
8/30/2015,Observatoire,Paris,4,65
6/6/2013,Menilmontant,Paris,4,70
10/2/2015,Opera,Paris,4,96
10/30/2014,Menilmontant,Paris,4,65
6/17/2014,Buttes-Montmartre,Paris,4,147
12/12/2015,Elysee,Paris,4,90
12/23/2015,Bourse,Paris,4,105
1/9/2016,Observatoire,Paris,4,55
1/25/2016,Enclos-St-Laurent,Paris,4,69
1/22/2015,Popincourt,Paris,4,86
3/6/2014,Batignolles-Monceau,Paris,4,70
4/6/2014,Popincourt,Paris,4,63
5/18/2015,Popincourt,Paris,4,90
2/16/2016,Observatoire,Paris,4,85
12/19/2014,Popincourt,Paris,4,65
6/24/2015,Buttes-Montmartre,Paris,4,150
12/10/2010,Popincourt,Paris,4,70
3/3/2013,Observatoire,Paris,4,70
7/9/2013,Batignolles-Monceau,Paris,4,45
4/3/2016,Buttes-Chaumont,Paris,4,65
4/10/2016,Buttes-Montmartre,Paris,4,90
4/5/2015,Popincourt,Paris,4,90
6/7/2014,Buttes-Chaumont,Paris,4,50
8/23/2014,Buttes-Montmartre,Paris,4,50
4/1/2014,Hotel-de-Ville,Paris,4,75
3/17/2013,Reuilly,Paris,4,65
10/7/2015,Vaugirard,Paris,4,73
5/19/2016,Reuilly,Paris,4,65
2/1/2016,Bourse,Paris,4,60
5/23/2016,Passy,Paris,4,95
8/19/2013,Vaugirard,Paris,4,90
8/17/2012,Popincourt,Paris,4,98
4/2/2013,Opera,Paris,4,90
7/20/2016,Buttes-Montmartre,Paris,4,110
7/3/2011,Bourse,Paris,4,120
9/23/2015,Gobelins,Paris,4,100
5/7/2014,Opera,Paris,4,120
2/21/2012,Vaugirard,Paris,4,75
1/24/2012,Observatoire,Paris,4,75
7/17/2015,Popincourt,Paris,4,80
6/20/2014,Opera,Paris,4,200
3/10/2014,Menilmontant,Paris,4,55
9/25/2013,Hotel-de-Ville,Paris,4,95
7/15/2014,Menilmontant,Paris,4,85
5/1/2015,Vaugirard,Paris,4,80
11/7/2013,Temple,Paris,4,130
7/17/2016,Popincourt,Paris,4,70
9/15/2013,Popincourt,Paris,4,140
2/27/2014,Buttes-Montmartre,Paris,4,70
3/27/2016,Buttes-Montmartre,Paris,4,100
5/25/2012,Gobelins,Paris,4,71
6/27/2018,Gobelins,Paris,4,55
2/11/2015,Vaugirard,Paris,4,95
2/19/2015,Reuilly,Paris,4,85
10/23/2015,Buttes-Chaumont,Paris,4,77
10/28/2017,Menilmontant,Paris,4,93
9/12/2018,Vaugirard,Paris,4,115
1/9/2019,Batignolles-Monceau,Paris,4,103
4/24/2014,Buttes-Chaumont,Paris,4,80
1/25/2015,Opera,Paris,4,98
11/5/2011,Menilmontant,Paris,4,45
3/25/2014,Menilmontant,Paris,4,60
9/17/2018,Buttes-Montmartre,Paris,4,100
9/20/2014,Buttes-Montmartre,Paris,4,75
9/25/2019,Batignolles-Monceau,Paris,4,100
2/6/2014,Buttes-Montmartre,Paris,4,90
2/22/2014,Buttes-Montmartre,Paris,4,72
2/16/2012,Enclos-St-Laurent,Paris,4,99
7/11/2013,Batignolles-Monceau,Paris,4,85
3/13/2013,Buttes-Montmartre,Paris,4,90
2/2/2015,Buttes-Montmartre,Paris,4,106
1/24/2013,Buttes-Montmartre,Paris,4,70
4/1/2013,Observatoire,Paris,4,60
6/7/2015,Buttes-Montmartre,Paris,4,80
6/8/2015,Buttes-Chaumont,Paris,4,65
6/15/2015,Vaugirard,Paris,4,77
8/1/2014,Elysee,Paris,4,135
10/2/2014,Menilmontant,Paris,4,55
9/28/2014,Enclos-St-Laurent,Paris,4,135
2/11/2014,Batignolles-Monceau,Paris,4,49
8/31/2015,Reuilly,Paris,4,93
4/2/2012,Popincourt,Paris,4,61
3/29/2013,Popincourt,Paris,4,135
10/1/2013,Menilmontant,Paris,4,38
3/6/2013,Reuilly,Paris,4,75
10/10/2014,Popincourt,Paris,4,600
2/21/2016,Louvre,Paris,4,100
7/8/2014,Batignolles-Monceau,Paris,4,79
12/26/2015,Enclos-St-Laurent,Paris,4,68
6/5/2015,Buttes-Montmartre,Paris,4,54
2/5/2015,Hotel-de-Ville,Paris,4,180
6/29/2014,Observatoire,Paris,4,71
12/6/2013,Vaugirard,Paris,4,70
3/10/2015,Vaugirard,Paris,4,120
7/1/2013,Buttes-Montmartre,Paris,4,55
12/22/2015,Observatoire,Paris,4,40
11/5/2013,Batignolles-Monceau,Paris,4,43
11/22/2012,Batignolles-Monceau,Paris,4,60
7/29/2014,Popincourt,Paris,4,41
2/21/2015,Opera,Paris,4,75
8/3/2016,Popincourt,Paris,4,69
6/11/2012,Buttes-Montmartre,Paris,4,66
10/3/2016,Luxembourg,Paris,4,150
10/4/2013,Popincourt,Paris,4,89
5/8/2014,Buttes-Montmartre,Paris,4,100
3/25/2015,Enclos-St-Laurent,Paris,4,123
7/10/2015,Enclos-St-Laurent,Paris,4,89
5/28/2015,Buttes-Montmartre,Paris,4,60
6/3/2015,Popincourt,Paris,4,75
4/19/2017,Menilmontant,Paris,4,65
1/19/2016,Opera,Paris,4,150
10/27/2014,Louvre,Paris,4,169
12/29/2014,Buttes-Chaumont,Paris,4,65
11/14/2014,Vaugirard,Paris,4,60
3/4/2018,Luxembourg,Paris,4,180
6/27/2013,Reuilly,Paris,4,55
1/23/2015,Buttes-Montmartre,Paris,4,90
1/27/2014,Enclos-St-Laurent,Paris,4,80
10/19/2013,Opera,Paris,4,100
7/13/2013,Popincourt,Paris,4,90
8/8/2016,Vaugirard,Paris,4,90
3/11/2014,Elysee,Paris,4,119
5/28/2016,Batignolles-Monceau,Paris,4,80
8/19/2018,Buttes-Montmartre,Paris,4,80
1/31/2014,Opera,Paris,4,140
7/21/2017,Popincourt,Paris,4,85
3/3/2016,Menilmontant,Paris,4,45
3/23/2015,Batignolles-Monceau,Paris,4,80
10/14/2014,Popincourt,Paris,4,140
10/2/2016,Batignolles-Monceau,Paris,4,90
4/29/2016,Pantheon,Paris,4,85
8/1/2012,Buttes-Chaumont,Paris,4,66
5/28/2015,Luxembourg,Paris,4,139
6/16/2015,Popincourt,Paris,4,80
1/12/2015,Popincourt,Paris,4,100
9/2/2012,Enclos-St-Laurent,Paris,4,60
5/31/2014,Buttes-Montmartre,Paris,4,80
3/14/2016,Passy,Paris,4,65
3/24/2017,Vaugirard,Paris,4,40
4/25/2017,Buttes-Chaumont,Paris,4,100
6/30/2015,Pantheon,Paris,4,85
5/28/2014,Menilmontant,Paris,4,80
11/24/2012,Palais-Bourbon,Paris,4,120
2/24/2012,Pantheon,Paris,4,115
9/3/2014,Buttes-Chaumont,Paris,4,40
2/19/2013,Popincourt,Paris,4,75
2/22/2016,Batignolles-Monceau,Paris,4,80
3/28/2015,Vaugirard,Paris,4,88
7/12/2014,Menilmontant,Paris,4,60
11/17/2015,Enclos-St-Laurent,Paris,4,150
5/5/2015,Hotel-de-Ville,Paris,4,95
5/12/2013,Enclos-St-Laurent,Paris,4,85
5/17/2014,Vaugirard,Paris,4,80
11/16/2013,Hotel-de-Ville,Paris,4,90
7/11/2016,Buttes-Chaumont,Paris,4,70
11/14/2016,Buttes-Montmartre,Paris,4,94
6/1/2013,Buttes-Montmartre,Paris,4,50
1/8/2014,Observatoire,Paris,4,120
9/22/2013,Popincourt,Paris,4,40
8/12/2013,Buttes-Chaumont,Paris,4,75
10/21/2012,Enclos-St-Laurent,Paris,4,75
7/8/2014,Vaugirard,Paris,4,115
11/10/2014,Popincourt,Paris,4,60
2/12/2015,Reuilly,Paris,4,60
5/11/2015,Passy,Paris,4,85
5/18/2015,Louvre,Paris,4,120
4/22/2014,Hotel-de-Ville,Paris,4,100
1/17/2016,Batignolles-Monceau,Paris,4,75
3/14/2016,Observatoire,Paris,4,85
5/19/2016,Enclos-St-Laurent,Paris,4,60
4/7/2015,Popincourt,Paris,4,90
2/7/2013,Popincourt,Paris,4,95
11/4/2013,Enclos-St-Laurent,Paris,4,80
9/17/2011,Buttes-Montmartre,Paris,4,49
11/29/2016,Buttes-Montmartre,Paris,4,280
6/11/2014,Menilmontant,Paris,4,65
5/2/2017,Gobelins,Paris,4,98
7/11/2015,Enclos-St-Laurent,Paris,4,50
4/8/2016,Enclos-St-Laurent,Paris,4,115
2/22/2016,Observatoire,Paris,4,70
9/7/2015,Reuilly,Paris,4,49
2/12/2017,Buttes-Chaumont,Paris,4,70
4/27/2014,Luxembourg,Paris,4,100
12/8/2017,Pantheon,Paris,4,120
1/1/2017,Palais-Bourbon,Paris,4,95
8/18/2014,Popincourt,Paris,4,50
3/4/2016,Popincourt,Paris,4,119
6/1/2014,Opera,Paris,4,100
11/30/2015,Temple,Paris,4,140
6/14/2016,Buttes-Chaumont,Paris,4,100
7/9/2014,Passy,Paris,4,125
2/4/2019,Reuilly,Paris,4,85
1/22/2016,Vaugirard,Paris,4,180
12/26/2013,Temple,Paris,4,135
7/24/2016,Buttes-Montmartre,Paris,4,80
2/10/2014,Buttes-Chaumont,Paris,4,70
1/5/2014,Pantheon,Paris,4,155
2/28/2015,Temple,Paris,4,100
6/25/2014,Louvre,Paris,4,130
1/20/2014,Gobelins,Paris,4,88
3/26/2020,Popincourt,Paris,4,118
11/4/2012,Popincourt,Paris,4,68
1/13/2014,Menilmontant,Paris,4,64
11/24/2014,Buttes-Montmartre,Paris,4,55
9/2/2014,Gobelins,Paris,4,55
8/20/2013,Popincourt,Paris,4,55
10/1/2014,Palais-Bourbon,Paris,4,110
7/10/2015,Gobelins,Paris,4,80
4/18/2016,Batignolles-Monceau,Paris,4,100
9/21/2012,Batignolles-Monceau,Paris,4,80
3/27/2017,Gobelins,Paris,4,65
1/18/2013,Vaugirard,Paris,4,89
6/10/2017,Palais-Bourbon,Paris,4,140
1/23/2015,Buttes-Montmartre,Paris,4,70
6/30/2014,Buttes-Chaumont,Paris,4,70
5/21/2016,Buttes-Chaumont,Paris,4,40
7/3/2013,Vaugirard,Paris,4,75
1/24/2014,Gobelins,Paris,4,65
10/14/2016,Buttes-Montmartre,Paris,4,59
7/6/2013,Hotel-de-Ville,Paris,4,180
9/16/2018,Buttes-Chaumont,Paris,4,100
9/9/2017,Buttes-Chaumont,Paris,4,100
9/12/2016,Menilmontant,Paris,4,80
7/9/2013,Popincourt,Paris,4,90
6/11/2016,Buttes-Chaumont,Paris,4,66
5/29/2017,Gobelins,Paris,4,50
5/18/2013,Popincourt,Paris,4,45
6/3/2013,Popincourt,Paris,4,120
5/7/2013,Buttes-Montmartre,Paris,4,115
11/18/2013,Bourse,Paris,4,75
3/12/2013,Enclos-St-Laurent,Paris,4,99
4/27/2014,Gobelins,Paris,4,76
3/15/2014,Gobelins,Paris,4,90
4/17/2012,Menilmontant,Paris,4,95
8/21/2013,Buttes-Chaumont,Paris,4,59
5/30/2014,Observatoire,Paris,4,60
12/1/2014,Menilmontant,Paris,4,70
7/13/2014,Popincourt,Paris,4,60
12/5/2014,Enclos-St-Laurent,Paris,4,55
1/25/2015,Menilmontant,Paris,4,35
5/22/2012,Buttes-Chaumont,Paris,4,70
7/8/2014,Enclos-St-Laurent,Paris,4,75
10/29/2014,Batignolles-Monceau,Paris,4,60
10/8/2013,Reuilly,Paris,4,80
5/3/2015,Popincourt,Paris,4,97
3/8/2013,Vaugirard,Paris,4,100
8/1/2014,Vaugirard,Paris,4,107
5/27/2015,Pantheon,Paris,4,80
9/10/2012,Bourse,Paris,4,90
10/20/2012,Buttes-Montmartre,Paris,4,90
6/9/2013,Menilmontant,Paris,4,55
7/26/2014,Reuilly,Paris,4,70
5/1/2015,Reuilly,Paris,4,76
7/6/2015,Enclos-St-Laurent,Paris,4,110
2/2/2015,Buttes-Montmartre,Paris,4,100
7/7/2015,Reuilly,Paris,4,50
7/28/2015,Popincourt,Paris,4,55
10/30/2014,Menilmontant,Paris,4,58
11/11/2014,Batignolles-Monceau,Paris,4,95
2/20/2014,Enclos-St-Laurent,Paris,4,57
10/27/2015,Pantheon,Paris,4,100
11/4/2015,Batignolles-Monceau,Paris,4,67
7/17/2015,Pantheon,Paris,4,140
5/17/2014,Hotel-de-Ville,Paris,4,105
11/20/2015,Vaugirard,Paris,4,70
10/24/2014,Luxembourg,Paris,4,165
4/8/2015,Buttes-Chaumont,Paris,4,52
6/10/2014,Palais-Bourbon,Paris,4,80
12/21/2015,Palais-Bourbon,Paris,4,75
3/7/2015,Pantheon,Paris,4,75
4/6/2013,Popincourt,Paris,4,80
11/13/2012,Enclos-St-Laurent,Paris,4,70
4/4/2015,Menilmontant,Paris,4,60
9/16/2015,Buttes-Montmartre,Paris,4,140
10/24/2013,Popincourt,Paris,4,75
2/18/2015,Menilmontant,Paris,4,60
1/31/2016,Bourse,Paris,4,100
4/9/2015,Menilmontant,Paris,4,106
4/15/2016,Vaugirard,Paris,4,65
4/14/2016,Buttes-Montmartre,Paris,4,60
4/27/2016,Opera,Paris,4,104
1/6/2015,Vaugirard,Paris,4,85
5/8/2016,Vaugirard,Paris,4,120
8/5/2014,Hotel-de-Ville,Paris,4,65
12/5/2014,Palais-Bourbon,Paris,4,210
6/9/2015,Batignolles-Monceau,Paris,4,80
5/18/2015,Menilmontant,Paris,4,66
7/6/2016,Passy,Paris,4,140
2/1/2015,Popincourt,Paris,4,60
1/24/2013,Observatoire,Paris,4,45
7/31/2013,Buttes-Montmartre,Paris,4,125
7/23/2014,Reuilly,Paris,4,100
8/29/2016,Batignolles-Monceau,Paris,4,130
9/5/2016,Hotel-de-Ville,Paris,4,130
5/1/2013,Vaugirard,Paris,4,110
10/19/2013,Vaugirard,Paris,4,110
12/14/2016,Buttes-Montmartre,Paris,4,90
3/21/2015,Batignolles-Monceau,Paris,4,90
3/31/2013,Gobelins,Paris,4,80
11/4/2013,Menilmontant,Paris,4,75
11/13/2012,Temple,Paris,4,130
5/28/2014,Buttes-Montmartre,Paris,4,60
11/23/2014,Elysee,Paris,4,120
5/3/2016,Batignolles-Monceau,Paris,4,85
11/27/2013,Menilmontant,Paris,4,72
4/23/2016,Temple,Paris,4,75
12/28/2015,Buttes-Chaumont,Paris,4,76
9/15/2013,Enclos-St-Laurent,Paris,4,91
11/13/2014,Buttes-Chaumont,Paris,4,60
7/20/2016,Buttes-Montmartre,Paris,4,40
7/20/2012,Popincourt,Paris,4,96
1/25/2015,Popincourt,Paris,4,60
4/9/2016,Buttes-Chaumont,Paris,4,90
1/28/2014,Menilmontant,Paris,4,40
2/15/2014,Reuilly,Paris,4,89
11/7/2013,Batignolles-Monceau,Paris,4,110
6/27/2015,Batignolles-Monceau,Paris,4,60
10/11/2017,Buttes-Montmartre,Paris,4,50
6/26/2016,Batignolles-Monceau,Paris,4,139
10/28/2014,Buttes-Montmartre,Paris,4,42
1/26/2014,Passy,Paris,4,110
2/5/2016,Buttes-Montmartre,Paris,4,60
1/30/2015,Enclos-St-Laurent,Paris,4,95
4/21/2013,Menilmontant,Paris,4,90
7/17/2012,Vaugirard,Paris,4,150
2/24/2015,Vaugirard,Paris,4,110
11/4/2014,Popincourt,Paris,4,200
7/21/2014,Buttes-Montmartre,Paris,4,85
4/23/2014,Menilmontant,Paris,4,100
12/28/2014,Buttes-Montmartre,Paris,4,55
12/2/2014,Hotel-de-Ville,Paris,4,120
3/28/2018,Gobelins,Paris,4,60
7/30/2015,Buttes-Montmartre,Paris,4,80
6/29/2015,Palais-Bourbon,Paris,4,135
6/26/2013,Menilmontant,Paris,4,90
6/1/2014,Vaugirard,Paris,4,69
6/9/2016,Buttes-Chaumont,Paris,4,80
4/10/2013,Palais-Bourbon,Paris,4,125
10/6/2016,Batignolles-Monceau,Paris,4,115
5/13/2015,Passy,Paris,4,250
12/9/2014,Observatoire,Paris,4,485
8/19/2015,Batignolles-Monceau,Paris,4,100
9/29/2010,Buttes-Chaumont,Paris,4,85
8/8/2013,Menilmontant,Paris,4,110
7/14/2014,Buttes-Montmartre,Paris,4,200
10/18/2015,Reuilly,Paris,4,80
11/27/2018,Observatoire,Paris,4,80
3/11/2014,Bourse,Paris,4,190
7/4/2015,Bourse,Paris,4,120
7/28/2013,Popincourt,Paris,4,55
7/15/2012,Popincourt,Paris,4,120
12/21/2013,Buttes-Montmartre,Paris,4,100
3/10/2014,Gobelins,Paris,4,79
10/13/2019,Buttes-Montmartre,Paris,4,100
7/22/2012,Passy,Paris,4,99
9/5/2015,Buttes-Montmartre,Paris,4,55
1/29/2020,Reuilly,Paris,4,105
2/22/2012,Popincourt,Paris,3,93
11/16/2012,Enclos-St-Laurent,Paris,3,50
1/4/2013,Pantheon,Paris,3,195
2/10/2013,Temple,Paris,3,85
7/9/2013,Temple,Paris,3,220
11/14/2013,Vaugirard,Paris,3,79
1/5/2014,Menilmontant,Paris,3,85
4/21/2014,Observatoire,Paris,3,30
5/4/2014,Vaugirard,Paris,3,60
11/18/2011,Buttes-Montmartre,Paris,3,60
5/11/2014,Buttes-Chaumont,Paris,3,44
9/4/2013,Popincourt,Paris,3,70
7/7/2012,Popincourt,Paris,3,80
6/25/2014,Buttes-Montmartre,Paris,3,53
7/2/2014,Enclos-St-Laurent,Paris,3,60
7/1/2012,Enclos-St-Laurent,Paris,3,95
7/4/2013,Buttes-Montmartre,Paris,3,58
7/27/2013,Enclos-St-Laurent,Paris,3,40
3/6/2013,Passy,Paris,3,150
10/13/2014,Batignolles-Monceau,Paris,3,70
11/8/2011,Menilmontant,Paris,3,50
7/2/2013,Batignolles-Monceau,Paris,3,59
1/4/2015,Menilmontant,Paris,3,78
9/21/2013,Batignolles-Monceau,Paris,3,39
7/31/2013,Buttes-Chaumont,Paris,3,40
2/18/2012,Pantheon,Paris,3,110
2/23/2015,Reuilly,Paris,3,99
6/3/2014,Passy,Paris,3,65
3/10/2015,Enclos-St-Laurent,Paris,3,85
9/1/2012,Popincourt,Paris,3,50
4/12/2015,Popincourt,Paris,3,62
5/4/2015,Palais-Bourbon,Paris,3,100
5/10/2015,Buttes-Chaumont,Paris,3,100
4/10/2015,Menilmontant,Paris,3,80
7/14/2012,Buttes-Montmartre,Paris,3,55
7/9/2012,Observatoire,Paris,3,62
2/19/2013,Batignolles-Monceau,Paris,3,78
5/11/2015,Gobelins,Paris,3,50
6/16/2015,Menilmontant,Paris,3,60
6/19/2014,Buttes-Chaumont,Paris,3,40
5/6/2015,Pantheon,Paris,3,100
6/19/2015,Vaugirard,Paris,3,80
6/5/2013,Popincourt,Paris,3,75
6/23/2015,Buttes-Chaumont,Paris,3,60
12/30/2014,Batignolles-Monceau,Paris,3,90
5/12/2015,Vaugirard,Paris,3,95
7/16/2013,Batignolles-Monceau,Paris,3,70
6/5/2012,Vaugirard,Paris,3,120
7/5/2015,Opera,Paris,3,50
7/9/2015,Reuilly,Paris,3,45
3/5/2014,Popincourt,Paris,3,70
1/24/2015,Pantheon,Paris,3,60
7/23/2015,Vaugirard,Paris,3,80
8/16/2015,Buttes-Montmartre,Paris,3,40
9/2/2015,Palais-Bourbon,Paris,3,95
9/6/2015,Opera,Paris,3,65
8/28/2013,Vaugirard,Paris,3,70
3/17/2014,Buttes-Chaumont,Paris,3,37
5/17/2015,Batignolles-Monceau,Paris,3,70
7/6/2013,Buttes-Chaumont,Paris,3,115
9/3/2012,Gobelins,Paris,3,65
7/24/2014,Batignolles-Monceau,Paris,3,60
12/10/2015,Passy,Paris,3,80
6/24/2015,Buttes-Montmartre,Paris,3,50
7/29/2014,Buttes-Chaumont,Paris,3,50
11/7/2015,Enclos-St-Laurent,Paris,3,59
